Date,Tons
7/19/2021,29650
7/31/2021,29650
8/7/2021,29650
8/18/2021,29650
8/25/2021,29650
9/10/2021,29650
9/14/2021,29650
9/27/2021,29650
10/3/2021,29650
10/12/2021,29650
10/23/2021,29650
10/29/2021,29650
11/10/2021,29650
11/17/2021,29650
11/30/2021,29650
12/14/2021,29650
12/20/2021,29650
12/6/2021,29500
11/29/2021,29500
11/20/2021,29500
11/10/2021,29500
11/3/2021,29500
10/26/2021,29500
10/16/2021,29500
10/12/2021,29500
10/3/2021,29500
9/29/2021,29500
9/18/2021,29500
9/13/2021,29500
9/7/2021,29500
9/4/2021,29500
8/29/2021,29500
8/23/2021,29500
8/18/2021,29500
8/13/2021,29500
7/31/2021,29500
7/19/2021,29500
7/14/2021,29500
7/5/2021,29500
6/29/2021,29500
6/24/2021,29500
6/19/2021,29500
6/13/2021,29500
6/7/2021,29500
6/1/2021,29500
5/26/2021,29500
5/21/2021,29500
5/15/2021,29500
5/7/2021,28500
6/8/2021,28500
6/18/2021,28500
6/30/2021,28500
7/11/2021,28500
7/20/2021,28500
7/29/2021,28500
8/8/2021,28500
5/12/2021,29500
10/9/2021,28500
10/20/2021,28500
11/5/2021,28500
11/10/2021,28500
11/20/2021,28500
11/27/2021,28500
12/12/2021,28500
12/17/2021,28500
5/8/2021,29500
5/2/2021,29500
4/28/2021,29500
4/24/2021,29500
4/18/2021,29500
4/11/2021,29500
4/8/2021,29500
4/2/2021,29500
3/25/2021,29500
11/11/2021,29500
11/1/2021,29500
10/19/2021,29500
10/11/2021,29500
10/7/2021,29500
10/1/2021,29500
9/25/2021,29500
9/20/2021,29500
9/15/2021,29500
9/10/2021,29500
8/28/2021,29500
8/20/2021,29500
8/9/2021,29500
8/8/2021,29500
7/31/2021,29500
7/25/2021,29500
7/15/2021,29500
7/12/2021,29500
7/8/2021,29500
7/4/2021,29500
6/30/2021,29500
6/25/2021,29500
6/22/2021,29500
6/15/2021,29500
6/6/2021,29500
5/24/2021,29500
5/14/2021,29500
5/10/2021,29500
5/6/2021,29500
4/28/2021,29500
4/22/2021,29500
4/15/2021,29500
4/10/2021,29500
3/22/2021,29704
4/6/2021,29704
4/11/2021,29704
4/27/2021,29704
5/2/2021,29704
5/15/2021,29704
5/22/2021,29704
6/5/2021,29704
6/12/2021,29704
6/23/2021,29704
6/29/2021,29704
7/10/2021,29704
7/15/2021,29704
7/27/2021,29704
8/1/2021,29704
8/12/2021,29704
8/18/2021,29704
4/6/2021,29500
4/1/2021,29500
3/20/2021,32533
3/16/2021,28341
3/29/2021,30765
4/3/2021,15000
3/27/2021,31880
3/22/2021,30978
3/22/2021,27213
6/3/2021,56600
3/24/2021,28935
4/8/2021,63434
3/19/2021,30197
3/19/2021,24880
3/23/2021,41816
3/22/2021,25696
4/2/2021,27385
3/23/2021,30418
12/10/2021,23991
3/25/2021,30255
3/24/2021,25708
4/6/2021,7007
4/6/2021,28972
4/8/2021,32143
4/21/2021,27634
4/7/2021,30431
4/8/2021,30810
4/9/2021,25708
4/13/2021,31002
4/2/2021,42235
12/15/2021,23800
7/29/2021,57361
3/26/2021,27275
4/25/2021,65524
4/4/2021,28747
3/24/2021,27856
4/4/2021,25177
4/7/2021,30802
3/22/2021,27394
3/25/2021,30064
4/9/2021,40279
4/22/2021,25997
4/17/2021,33345
5/4/2021,27623
4/18/2021,30783
5/14/2021,64319
4/28/2021,30744
4/15/2021,32325
3/29/2021,32831
4/18/2021,25642
4/20/2021,28518
12/26/2021,23937
4/16/2021,20568
4/19/2021,33439
3/27/2021,31849
4/5/2021,33524
4/20/2021,31036
8/13/2021,57162
4/4/2021,27198
4/24/2021,25309
4/19/2021,30555
5/11/2021,30920
9/21/2021,57266
4/12/2021,25197
4/11/2021,33318
5/17/2021,27507
4/22/2021,28590
5/21/2021,63996
4/2/2021,30868
4/21/2021,30817
4/16/2021,38894
4/26/2021,30673
5/3/2021,25415
4/6/2021,30031
5/1/2021,14792
5/5/2021,30603
5/3/2021,37161
5/9/2021,36150
5/25/2021,11558
4/9/2021,28526
4/17/2021,28664
5/1/2021,28735
5/17/2021,25379
5/3/2021,28583
5/19/2021,30804
10/16/2021,57090
4/30/2021,29226
5/19/2021,25979
4/16/2021,24912
4/22/2021,37642
5/5/2021,30862
5/4/2021,26192
4/8/2021,28671
5/3/2021,26001
5/27/2021,64246
4/24/2021,25698
4/29/2021,38802
6/10/2021,64378
5/10/2021,20897
11/9/2021,57083
5/14/2021,35231
5/30/2021,27279
4/25/2021,28663
5/12/2021,33448
6/2/2021,30658
4/14/2021,30552
5/31/2021,24900
4/11/2021,28717
6/6/2021,30735
5/9/2021,33171
5/20/2021,26135
5/7/2021,29131
5/18/2021,30737
4/26/2021,30395
12/1/2021,56372
5/5/2021,38873
4/15/2021,32980
5/20/2021,32837
4/30/2021,25891
6/12/2021,25569
6/16/2021,31144
5/3/2021,26014
6/23/2021,64296
5/17/2021,27079
5/10/2021,29939
6/15/2021,27458
6/17/2021,31126
5/31/2021,30704
5/17/2021,34113
6/2/2021,29832
5/17/2021,31709
5/27/2021,31329
6/29/2021,12301
5/21/2021,27176
5/9/2021,32678
7/2/2021,30529
7/7/2021,64782
5/14/2021,32002
5/7/2021,25902
4/20/2021,31234
6/27/2021,12012
6/9/2021,29896
5/9/2021,29237
6/14/2021,30840
5/20/2021,28467
6/25/2021,27540
5/10/2021,37950
5/21/2021,29009
6/6/2021,25923
5/16/2021,37025
7/19/2021,24907
5/29/2021,28561
4/28/2021,26528
6/12/2021,30161
5/20/2021,30169
7/17/2021,30626
5/25/2021,25938
5/13/2021,25501
7/16/2021,31025
5/24/2021,28513
5/23/2021,29779
7/4/2021,27669
6/17/2021,30926
5/17/2021,29198
7/12/2021,65065
6/11/2021,33089
7/21/2021,64770
5/30/2021,30132
6/19/2021,30044
5/29/2021,32959
5/1/2021,33143
5/25/2021,20311
7/30/2021,24596
7/1/2021,23516
5/19/2021,25085
6/21/2021,25672
7/9/2021,27542
5/26/2021,32149
5/23/2021,37000
7/27/2021,30943
7/29/2021,30675
6/1/2021,19000
8/4/2021,65134
6/3/2021,27289
5/30/2021,29090
8/13/2021,30695
6/4/2021,30032
6/14/2021,33931
8/13/2021,31001
8/8/2021,25464
7/23/2021,27786
7/7/2021,30689
5/30/2021,35425
6/8/2021,27361
6/13/2021,30001
6/26/2021,30244
7/7/2021,32283
5/26/2021,25488
5/6/2021,28773
6/19/2021,33286
6/10/2021,29013
7/14/2021,32274
8/29/2021,30900
6/29/2021,30539
8/22/2021,14006
6/9/2021,28880
8/18/2021,64787
8/6/2021,27200
7/16/2021,28839
5/31/2021,26087
7/2/2021,30271
6/6/2021,29186
6/12/2021,26194
5/15/2021,28229
8/27/2021,30664
7/21/2021,32506
9/7/2021,64308
7/8/2021,28162
6/18/2021,22076
5/22/2021,29122
6/24/2021,28583
6/23/2021,30509
6/13/2021,29244
7/23/2021,30730
7/15/2021,28381
8/31/2021,25475
6/16/2021,29057
8/10/2021,27478
6/18/2021,32694
6/4/2021,24793
9/5/2021,30786
9/10/2021,30929
9/26/2021,30732
7/28/2021,32685
6/21/2021,22432
7/22/2021,33109
6/20/2021,17338
8/4/2021,28944
9/19/2021,31021
9/15/2021,64612
7/16/2021,26182
6/26/2021,28796
5/27/2021,30554
8/23/2021,27458
6/20/2021,32675
7/1/2021,28695
6/9/2021,24932
6/30/2021,31579
9/10/2021,30425
6/11/2021,26271
8/9/2021,30634
8/2/2021,31122
5/29/2021,32508
7/14/2021,33872
7/5/2021,25811
9/28/2021,64314
9/15/2021,29551
6/24/2021,29277
6/25/2021,23085
7/7/2021,32686
6/28/2021,29311
7/24/2021,29821
7/30/2021,30400
9/6/2021,30450
10/4/2021,30842
10/9/2021,30798
9/22/2021,32098
6/29/2021,17999
9/14/2021,27566
7/13/2021,32354
8/4/2021,34360
10/10/2021,63891
8/10/2021,30357
6/2/2021,32646
8/22/2021,20893
10/18/2021,30978
7/17/2021,33461
7/1/2021,24428
8/2/2021,26993
7/11/2021,28676
7/1/2021,28597
6/18/2021,25675
10/19/2021,30897
10/28/2021,31362
7/3/2021,26295
10/2/2021,31615
11/3/2021,30729
7/5/2021,29004
7/21/2021,33837
8/11/2021,30530
6/24/2021,26317
8/18/2021,31088
7/5/2021,32671
9/23/2021,27629
7/19/2021,33112
7/16/2021,28807
8/6/2021,30054
8/29/2021,30912
6/7/2021,33206
10/22/2021,63896
8/16/2021,6004
7/6/2021,21612
6/10/2021,27109
8/25/2021,30143
7/25/2021,28549
6/28/2021,26019
8/21/2021,30015
10/12/2021,25158
9/10/2021,30953
10/9/2021,29689
11/10/2021,30805
7/13/2021,24125
10/30/2021,63609
7/14/2021,29426
7/26/2021,32606
11/13/2021,30912
7/30/2021,26511
8/3/2021,28849
7/17/2021,25512
9/26/2021,23316
7/31/2021,32865
10/20/2021,27393
9/2/2021,30592
11/24/2021,31190
7/3/2021,26045
7/17/2021,30396
6/23/2021,32606
8/15/2021,7598
8/28/2021,30170
8/20/2021,30285
11/28/2021,30654
7/10/2021,25974
10/19/2021,25582
9/1/2021,32187
10/24/2021,27467
7/9/2021,26119
12/17/2021,18720
7/21/2021,32828
8/16/2021,33814
7/1/2021,28174
7/19/2021,26429
11/2/2021,12011
8/6/2021,32113
9/8/2021,30770
7/23/2021,29725
10/2/2021,30768
9/1/2021,30262
12/10/2021,30913
8/17/2021,28386
12/8/2021,61879
9/10/2021,29272
8/17/2021,31528
7/17/2021,26166
7/11/2021,25682
8/20/2021,33419
11/14/2021,25553
8/24/2021,28703
12/28/2021,28396
7/23/2021,26607
11/5/2021,30898
10/12/2021,27745
9/11/2021,26000
12/14/2021,64000
7/30/2021,28160
7/31/2021,29736
9/13/2021,16015
10/17/2021,30792
8/24/2021,34492
11/27/2021,17520
7/20/2021,21001
12/17/2021,61829
9/5/2021,30756
9/23/2021,30270
9/24/2021,25812
8/12/2021,30051
7/21/2021,25258
9/13/2021,28727
7/27/2021,19003
11/12/2021,27557
8/2/2021,29518
8/23/2021,31746
8/4/2021,21989
9/17/2021,25973
8/21/2021,20896
9/15/2021,32845
11/17/2021,27503
12/8/2021,25674
10/30/2021,30887
8/31/2021,31936
10/7/2021,26146
8/28/2021,29131
7/26/2021,26162
10/5/2021,25885
8/6/2021,31796
7/28/2021,28212
9/7/2021,32320
11/30/2021,27747
11/14/2021,30656
10/21/2021,26120
9/20/2021,28924
9/5/2021,28571
8/14/2021,30456
8/7/2021,21932
10/23/2021,26028
8/26/2021,25132
8/7/2021,22454
9/30/2021,26081
7/30/2021,25823
9/18/2021,33449
10/1/2021,26805
11/27/2021,31111
9/12/2021,29740
11/9/2021,26025
10/11/2021,30285
11/8/2021,29740
12/7/2021,27875
8/26/2021,29322
8/3/2021,25838
8/30/2021,29883
8/12/2021,25899
8/13/2021,33647
11/23/2021,25496
9/20/2021,32505
9/22/2021,28510
9/7/2021,28913
12/10/2021,31202
8/22/2021,22006
9/2/2021,29026
12/13/2021,27408
10/22/2021,28519
8/7/2021,26139
11/16/2021,25920
8/15/2021,32975
10/8/2021,31011
10/18/2021,31685
8/19/2021,31403
12/20/2021,27054
8/26/2021,26014
9/30/2021,34288
10/30/2021,32529
9/5/2021,31759
8/11/2021,28182
12/6/2021,25005
12/28/2021,20966
12/2/2021,27367
9/16/2021,25675
9/29/2021,28422
10/8/2021,33690
12/21/2021,25637
11/5/2021,27441
9/11/2021,32228
1/4/2022,30500
12/10/2021,30268
8/17/2021,28097
9/23/2021,28903
8/23/2021,28615
10/22/2021,28000
10/10/2021,28441
9/2/2021,27684
12/26/2021,31156
8/25/2021,33846
9/30/2021,25086
9/20/2021,30307
10/19/2021,28133
12/23/2021,28826
11/8/2021,32225
9/6/2021,19003
1/15/2022,33070
10/18/2021,38070
10/30/2021,28209
9/1/2021,28528
11/11/2021,20665
11/14/2021,28534
1/22/2022,33070
9/1/2021,25573
10/24/2021,40739
9/14/2021,25350
10/6/2021,27279
9/23/2021,30446
11/3/2021,32946
9/14/2021,32881
9/21/2021,25284
11/7/2021,34283
11/16/2021,28352
11/1/2021,41356
11/21/2021,28249
10/12/2021,27272
9/27/2021,29284
9/8/2021,26533
9/22/2021,32113
1/27/2022,33070
9/30/2021,26581
9/27/2021,28484
9/16/2021,26006
11/11/2021,31981
11/9/2021,40243
11/23/2021,28510
11/29/2021,28062
10/19/2021,17465
10/1/2021,32671
9/21/2021,26076
12/15/2021,28396
10/1/2021,28555
11/14/2021,29179
10/25/2021,27152
10/4/2021,21811
11/28/2021,28784
11/15/2021,40376
10/11/2021,28693
12/10/2021,26916
11/22/2021,28335
11/23/2021,40040
10/7/2021,33112
10/13/2021,28588
9/27/2021,26162
11/1/2021,27186
10/8/2021,20004
10/16/2021,23806
10/13/2021,29023
11/30/2021,36071
12/10/2021,13770
10/16/2021,29372
10/3/2021,25611
12/29/2021,19214
11/9/2021,27212
10/20/2021,29086
10/23/2021,20001
10/23/2021,28672
12/6/2021,37269
12/21/2021,28000
11/17/2021,27265
10/9/2021,25036
10/16/2021,20243
12/15/2021,38301
11/27/2021,21156
10/25/2021,31985
10/30/2021,28717
10/31/2021,19001
10/29/2021,27674
11/7/2021,23834
11/2/2021,28946
10/19/2021,33208
12/3/2021,27212
10/25/2021,18379
11/8/2021,28634
11/17/2021,23719
12/11/2021,24579
11/2/2021,30292
12/16/2021,26347
11/8/2021,27312
11/26/2021,22301
11/19/2021,25781
11/3/2021,25322
12/1/2021,18003
11/18/2021,28177
11/9/2021,26202
11/25/2021,28485
12/22/2021,26220
11/12/2021,28456
12/29/2021,27178
11/30/2021,28813
11/23/2021,27798
12/13/2021,20018
1/7/2022,21375
12/23/2021,22344
11/23/2021,26101
11/29/2021,31652
12/9/2021,28768
12/26/2021,20002
12/2/2021,22317
12/17/2021,28417
12/10/2021,26846
12/15/2021,29162
1/6/2022,24500
12/6/2021,21999
12/14/2021,25189
12/20/2021,31489
12/29/2021,28849
12/22/2021,26028
12/31/2021,24957
1/4/2022,30400
1/6/2022,21044
1/11/2022,25500
1/16/2022,25500
1/21/2022,25500
1/25/2022,25500
1/29/2022,29000
2/2/2022,29000
3/23/2021,13290
3/31/2021,13290
4/9/2021,13290
4/21/2021,13290
4/27/2021,13290
5/10/2021,13290
5/26/2021,13290
6/6/2021,13290
6/23/2021,13290
7/4/2021,13290
7/26/2021,13290
8/3/2021,13290
8/17/2021,13290
8/28/2021,13290
9/9/2021,13290
9/12/2021,13290
9/27/2021,13290
10/9/2021,13290
10/23/2021,13290
10/29/2021,13290
11/7/2021,13290
11/13/2021,13290
11/28/2021,13290
12/15/2021,13290
12/20/2021,13290
12/20/2021,15000
12/12/2021,15000
12/4/2021,15000
11/25/2021,15000
11/16/2021,15000
11/9/2021,15000
11/2/2021,15000
10/28/2021,15000
10/23/2021,15000
10/15/2021,15000
10/8/2021,15000
10/1/2021,15000
9/27/2021,15000
9/20/2021,15000
9/8/2021,15000
8/29/2021,15000
8/23/2021,15000
8/19/2021,15000
8/10/2021,15000
8/7/2021,15000
7/30/2021,15000
7/17/2021,15000
3/18/2021,12690
3/25/2021,12690
4/4/2021,12690
4/8/2021,12690
4/26/2021,12690
5/11/2021,12690
5/20/2021,12690
5/24/2021,12690
5/29/2021,12690
6/9/2021,12690
6/15/2021,12690
6/19/2021,12690
6/30/2021,12690
7/16/2021,12690
7/26/2021,12690
8/3/2021,12690
8/13/2021,12690
8/27/2021,12690
9/4/2021,12690
9/10/2021,12690
9/15/2021,12690
9/24/2021,12690
10/6/2021,12690
10/13/2021,12690
10/17/2021,12690
10/24/2021,12690
11/1/2021,12690
11/5/2021,12690
11/12/2021,12690
11/18/2021,12690
11/24/2021,12690
12/7/2021,12690
12/16/2021,12690
12/21/2021,12690
7/6/2021,15000
6/27/2021,15000
6/22/2021,15000
6/17/2021,15000
6/6/2021,15000
5/25/2021,15000
5/18/2021,15000
5/11/2021,15000
5/3/2021,15000
4/25/2021,15000
4/18/2021,15000
4/9/2021,15000
4/2/2021,15000
3/20/2021,15000
12/10/2021,13290
11/29/2021,13290
11/21/2021,13290
11/15/2021,13290
11/6/2021,13290
10/29/2021,13290
10/27/2021,13290
10/15/2021,13290
10/5/2021,13290
9/28/2021,13290
9/19/2021,13290
9/11/2021,13290
9/2/2021,13290
8/23/2021,13290
8/17/2021,13290
8/9/2021,13290
8/4/2021,13290
7/28/2021,13290
7/21/2021,13290
7/13/2021,13290
7/1/2021,13290
3/28/2021,13290
4/3/2021,13290
4/13/2021,13290
4/18/2021,13290
4/29/2021,13290
5/7/2021,13290
5/16/2021,13290
5/22/2021,13290
5/31/2021,13290
6/9/2021,13290
6/17/2021,13290
11/17/2022,25000
9/20/2022,25000
3/21/2022,25979
6/14/2022,30801
11/17/2022,30665
11/9/2022,25000
12/18/2022,25000
3/22/2022,28093
8/9/2022,25000
4/10/2022,12690
12/7/2022,30761
9/17/2022,27313
7/11/2022,13290
12/26/2022,25000
12/13/2022,25200
4/16/2022,25200
10/28/2022,25200
4/19/2022,25000
8/30/2022,28087
4/7/2022,30430
11/15/2022,25200
12/11/2022,31081
9/29/2022,25000
11/27/2022,25000
9/3/2022,25000
8/29/2022,15000
12/7/2022,25000
9/9/2022,25000
10/7/2022,30596
4/28/2022,28734
7/1/2022,25200
12/13/2022,25000
6/13/2022,9817
6/3/2022,26968
7/2/2022,25000
9/27/2022,13290
1/3/2023,25000
7/8/2022,25000
6/15/2022,25000
12/21/2022,27929
10/9/2022,25228
10/18/2022,25000
9/14/2022,25000
5/7/2022,13290
3/30/2022,27141
8/4/2022,25000
4/18/2022,25562
7/30/2022,25000
5/26/2022,25000
11/27/2022,28359
5/6/2022,25000
10/23/2022,25000
10/5/2022,25000
7/24/2022,28227
10/13/2022,25000
5/10/2022,25370
7/17/2022,25000
10/13/2022,25200
4/16/2022,30929
9/7/2022,25200
12/17/2022,30075
11/19/2022,28888
7/10/2022,25781
10/13/2022,30028
4/25/2022,30507
9/13/2022,30347
7/12/2022,25634
6/3/2022,25000
10/28/2022,25000
7/22/2022,25000
5/2/2022,30690
9/2/2022,25675
4/30/2022,28500
8/2/2022,30710
4/10/2022,31001
11/1/2022,25000
4/1/2022,28949
6/15/2022,28117
5/11/2022,25000
8/29/2022,25000
7/18/2022,30864
5/22/2022,25000
6/8/2022,25000
8/22/2022,25339
4/1/2022,31075
11/4/2022,29243
12/4/2022,30725
8/15/2022,25200
5/18/2022,25000
7/31/2022,25200
7/13/2022,25000
11/11/2022,27104
6/12/2022,25000
8/10/2022,25422
5/2/2022,25000
9/23/2022,25547
10/6/2022,30709
8/17/2022,25000
9/29/2022,30426
8/2/2022,13290
8/20/2022,30354
9/3/2022,30765
7/26/2022,25000
7/5/2022,30619
8/18/2022,30912
4/16/2022,27875
11/11/2022,29946
10/20/2022,30725
11/2/2022,27232
9/7/2022,30951
12/27/2022,29064
9/17/2022,30932
4/16/2022,25000
5/15/2022,30185
8/26/2022,25000
5/23/2022,30672
12/14/2022,26914
9/9/2022,25648
4/2/2022,25200
5/31/2022,25000
9/22/2022,30763
12/12/2022,13290
11/1/2022,12690
8/18/2022,27609
3/30/2022,30410
4/18/2022,30987
10/17/2022,27168
6/7/2022,28361
12/9/2022,25755
12/4/2022,25000
5/18/2022,30948
12/4/2022,17128
7/17/2022,25200
6/24/2022,30221
10/28/2022,29983
5/19/2022,30793
4/26/2022,30866
6/21/2022,25000
7/26/2022,8006
11/6/2022,25000
4/29/2022,25000
5/10/2022,30935
6/27/2022,25000
8/23/2022,25000
5/25/2022,25200
6/28/2022,30894
8/20/2022,30792
5/12/2022,25200
6/1/2022,30712
4/14/2022,30091
4/26/2022,25000
5/15/2022,25000
6/24/2022,25000
8/21/2022,25000
10/20/2022,26846
7/28/2022,25319
6/30/2022,25000
8/1/2022,27698
9/24/2022,30930
12/13/2022,28438
8/4/2022,30774
10/10/2022,25000
5/29/2022,29989
10/6/2022,26500
10/24/2022,26500
7/20/2022,31042
7/27/2022,26500
11/21/2022,30620
12/10/2021,13290
11/10/2022,26500
11/17/2022,26500
9/8/2022,26500
9/25/2022,26500
7/21/2022,26500
8/2/2022,30846
10/15/2022,26500
9/2/2022,26500
8/16/2022,26500
8/3/2022,26500
9/15/2022,26500
6/15/2022,30948
5/24/2022,30294
9/20/2022,26500
6/9/2022,28036
6/2/2022,30754
7/30/2022,28626
10/2/2022,26500
11/26/2022,28223
8/28/2022,26500
5/10/2022,30374
7/13/2022,26500
11/21/2022,25141
12/23/2022,20002
8/12/2022,26500
10/31/2022,26500
10/29/2022,30282
8/28/2022,31071
8/25/2022,26500
7/17/2022,26500
11/7/2022,26500
8/21/2022,26500
8/9/2022,26500
9/28/2022,30769
4/5/2022,25236
11/18/2022,30454
11/4/2022,26500
3/21/2022,30975
10/16/2022,30183
3/22/2022,20000
12/16/2022,27956
6/16/2022,30831
10/21/2022,26500
11/19/2022,29500
7/11/2022,26247
9/1/2022,30305
8/9/2022,25651
7/13/2022,30273
9/15/2022,15000
6/13/2022,30395
11/8/2022,24972
5/7/2022,30935
12/20/2022,29500
12/4/2022,29500
12/29/2022,31829
11/17/2022,25191
3/28/2022,29500
8/18/2022,28195
9/8/2022,29500
7/6/2022,30790
7/9/2022,12690
9/30/2022,15000
8/2/2022,29500
11/3/2022,29500
9/16/2022,13290
6/12/2022,29500
10/18/2022,29500
10/6/2022,29500
9/28/2022,29500
10/6/2022,28618
5/7/2022,29500
10/29/2022,32949
6/5/2022,29500
7/10/2022,29500
7/3/2022,27481
4/3/2022,15000
12/11/2022,30477
10/27/2022,29500
11/16/2022,24000
4/30/2022,29500
4/7/2022,29500
7/24/2022,29500
11/12/2022,29500
11/2/2022,13290
7/17/2022,29500
4/19/2022,29500
8/26/2022,29500
7/4/2022,29500
8/20/2022,29500
8/15/2022,16016
5/24/2022,29500
5/30/2022,29500
5/23/2022,28555
8/27/2022,30539
9/4/2022,31868
8/14/2022,29500
8/16/2022,28682
6/22/2022,29874
9/17/2022,29500
10/2/2022,12690
9/23/2022,29500
4/17/2022,27750
7/13/2022,30451
9/1/2022,29491
11/6/2022,32170
5/19/2022,29500
4/14/2022,29500
1/2/2023,29500
6/8/2022,28705
10/7/2022,13290
12/15/2022,29500
1/7/2023,29500
4/26/2022,29500
8/22/2022,28592
6/21/2022,29500
10/14/2022,29500
11/17/2022,28283
11/26/2022,27171
8/1/2022,30436
9/7/2022,30902
8/9/2022,30435
6/20/2022,13290
12/9/2022,31805
9/4/2022,29500
5/15/2022,29500
7/1/2022,29500
10/6/2022,28657
6/20/2022,25200
9/1/2022,29500
8/11/2022,29500
8/18/2022,15000
7/3/2022,15000
12/2/2022,29500
6/25/2022,29500
7/31/2022,29500
6/9/2022,37884
12/21/2022,27500
9/4/2022,28481
6/30/2022,25439
10/23/2022,27500
8/13/2022,32562
10/9/2022,25399
11/27/2022,27500
11/7/2022,27500
9/18/2022,12690
10/17/2022,24191
3/31/2022,27456
11/10/2022,22312
12/21/2022,26000
11/5/2022,24000
11/29/2022,14520
4/5/2022,28026
10/1/2022,27500
10/12/2022,27500
6/21/2022,28692
8/9/2022,24000
11/19/2022,27500
12/13/2022,27500
1/17/2023,26000
9/24/2022,27500
7/1/2022,13290
4/28/2022,27608
4/6/2022,13290
7/19/2022,13290
12/17/2022,22000
1/7/2023,26567
12/14/2022,29650
12/10/2022,40761
11/29/2022,29650
11/1/2022,20001
6/15/2022,13290
10/3/2022,25200
5/8/2022,12690
9/24/2022,23730
9/27/2022,29650
12/22/2022,26471
8/3/2022,29650
8/3/2022,13290
10/18/2022,27939
10/10/2022,27159
3/24/2022,25404
11/14/2022,13290
7/25/2022,32288
11/11/2022,29650
12/27/2022,12690
11/25/2022,20014
5/11/2022,13290
9/8/2022,29650
12/20/2022,22123
6/26/2022,29687
9/18/2022,32401
9/2/2022,30761
11/7/2022,15000
5/1/2022,13290
12/3/2022,25200
11/15/2022,20205
9/13/2022,13290
7/16/2022,29650
9/18/2022,24939
11/13/2022,13290
8/22/2022,29650
8/27/2022,13290
11/5/2022,13290
8/30/2022,13290
7/22/2022,27664
10/10/2022,28597
7/4/2022,29142
10/1/2022,31962
6/29/2022,29650
6/12/2022,29650
10/2/2022,27401
7/3/2022,26087
10/19/2022,24000
12/13/2022,20003
10/14/2022,13290
6/7/2022,18678
4/13/2022,27731
10/1/2022,27375
5/24/2022,29650
4/5/2022,27643
10/10/2022,32059
12/12/2022,12690
9/23/2022,25200
7/9/2022,28510
10/17/2022,29650
3/24/2022,13290
6/11/2022,12690
10/27/2022,29650
5/16/2022,27727
11/5/2022,27117
4/17/2022,29650
9/18/2022,28385
9/17/2022,16005
6/5/2022,29650
9/20/2022,29650
5/25/2022,36460
6/25/2022,13290
12/16/2022,13290
7/22/2022,39597
5/28/2022,13290
5/7/2022,29650
10/29/2022,24879
7/4/2022,28384
4/22/2022,13290
10/24/2022,13290
11/28/2022,12690
12/24/2022,15000
4/7/2022,28990
7/21/2022,28701
12/15/2022,15000
4/3/2022,27173
6/5/2022,15000
12/3/2022,26933
10/11/2022,29650
7/25/2022,25991
5/12/2022,28395
5/2/2022,29650
5/30/2022,39556
3/22/2022,13290
5/2/2022,22000
5/13/2022,29650
7/3/2022,32317
12/21/2022,22230
11/26/2022,26532
4/26/2022,29650
7/13/2022,15000
5/19/2022,29650
5/6/2022,28862
11/9/2022,29213
8/9/2022,33837
1/4/2023,20002
3/25/2022,30098
12/21/2022,26000
9/3/2022,29650
8/30/2022,26091
9/11/2022,18025
9/22/2022,40375
11/15/2022,12690
4/25/2022,15000
6/24/2022,29650
7/11/2022,29650
11/3/2022,27772
1/2/2023,31501
9/20/2022,28749
8/9/2022,15000
12/12/2022,20763
7/28/2022,29650
5/23/2022,13290
5/5/2022,25282
1/7/2023,20103
8/17/2022,29650
11/6/2022,29650
11/24/2022,29650
12/16/2022,28300
7/6/2022,28300
11/30/2022,28300
4/24/2022,31067
8/28/2022,28300
5/10/2022,28300
4/21/2022,28300
5/30/2022,28300
10/11/2022,30682
6/18/2022,28300
10/21/2022,28300
5/7/2022,31573
12/2/2022,39988
7/7/2022,29651
10/2/2022,30636
8/24/2022,32458
3/27/2022,26000
10/24/2022,30370
9/19/2022,28300
11/3/2022,28300
8/11/2022,28300
12/18/2022,28246
11/19/2022,28300
3/25/2022,12690
10/4/2022,20004
9/10/2022,24951
7/27/2022,30799
10/6/2022,28300
6/6/2022,36312
4/6/2022,28300
11/3/2022,27182
7/29/2022,28300
10/18/2022,26168
9/12/2022,28300
5/24/2022,28300
10/1/2022,39443
12/13/2022,28604
10/3/2022,26131
9/9/2022,12690
5/27/2022,32172
8/30/2022,25200
4/11/2022,29592
5/10/2022,29532
6/8/2022,29428
8/20/2022,29739
11/8/2022,32107
10/14/2022,12690
8/22/2022,28300
7/31/2022,15000
12/2/2022,15000
5/23/2022,15000
11/27/2022,28452
8/10/2022,31696
6/29/2022,29879
4/14/2022,30388
9/1/2022,29959
8/4/2022,28135
6/5/2022,32137
8/19/2022,25990
4/15/2022,28300
7/23/2022,28300
12/22/2022,18000
10/16/2022,28300
6/13/2022,28300
9/5/2022,13290
5/18/2022,25590
11/14/2022,28300
6/14/2022,21001
7/1/2022,28300
6/15/2022,39848
11/6/2022,28018
10/1/2022,28300
8/6/2022,28300
3/24/2022,30465
8/27/2022,32026
11/2/2022,37117
5/5/2022,28300
1/4/2023,28300
12/30/2022,26535
10/30/2022,22000
10/30/2022,28500
12/4/2022,28500
11/18/2022,28500
11/14/2022,28811
8/2/2022,31692
11/30/2022,25642
12/22/2022,28500
9/24/2022,28500
9/5/2022,28500
8/14/2022,22000
10/26/2022,26530
7/7/2022,41180
10/7/2022,28500
10/18/2022,28500
7/4/2022,13290
10/28/2022,24000
6/27/2022,37767
8/28/2022,39300
